BCFtools,DeepVariant,FreeBayes,GATK
36320164,26097676,28901377,26342045
36321994,26145456,29017797,26350936
36326445,26224410,29018013,26365201
36326489,26233712,29025450,26365217
36327652,26239831,29035271,26373268
36373761,26243639,29042339,26375328
36373778,26243841,29043213,26381829
36395571,26253098,29044704,26384223
36421372,26254362,29050623,26395386
36456643,26254399,29050987,26412072
36462430,26266007,29051123,26416790
36467658,26280682,29060745,26422709
36474283,26288539,29061594,26427905
36476703,26292872,29065802,26434512
36493883,26293139,29074127,26435658
36500973,26332474,29082772,26436137
36504224,26342000,29088360,26440278
36504759,26342045,29094160,26442030
36511051,26350936,29094509,26451271
36516677,26363349,29099091,26457939
36517115,26365201,29120049,26458014
36523400,26365217,29125083,26458475
36537621,26373268,29136983,26458716
36564970,26375328,29137148,26463976
36566306,26381829,29137222,26465579
36592071,26384223,29137287,26466187
36605529,26395386,29137511,26466246
36618650,26412072,29137584,26468692
36666401,26416790,29139873,26475102
36684693,26422709,29156167,26481573
36685352,26427905,29160066,26482015
36685650,26434512,29165838,26486176
36688310,26435658,29166865,26488073
36688788,26436137,29166905,26491133
36717105,26440278,29167335,26491863
36728278,26442030,29190070,26495842
36733236,26451271,29202433,26495857
36748973,26457939,29205215,26499019
36757141,26458014,29220276,26499095
36767285,26458475,29225488,26499371
36767563,26458716,29230813,26501807
36767682,26463976,29232107,26502276
36769859,26465579,29234833,26503508
36772876,26466187,29245750,26536184
36788612,26468692,29267055,26541361
36798672,26475102,29268434,26546161
36798840,26481573,29272015,26546585
36798856,26482015,29277888,26555351
36799312,26486176,29286712,26561318
36800827,26488073,29289722,26579132
36800927,26491133,29292643,26584111
36811623,26491863,29296498,26585915
36813933,26495842,29296507,26600982
36815485,26495857,29298000,26601766
36833969,26499019,29299939,26608125
36867242,26499095,29310254,26612056
36870280,26499371,29311966,26616509
36872215,26501807,29314265,26617602
36872459,26502276,29324419,26617820
36872513,26503508,29329904,26622032
36875840,26536184,29331877,26622037
36924831,26541361,29334013,26622046
36925038,26546161,29338707,26622801
36927282,26546585,29338808,26623078
36927286,26555351,29339321,26623190
36929185,26561318,29344739,26623410
36929363,26579132,29350264,26623534
36930401,26584111,29359899,26625394
36932709,26585915,29361101,26625445
36932924,26600982,29363199,26625461
36933069,26601766,29367462,26625493
36933406,26608125,29382463,26625625
36934040,26612056,29406603,26630322
36935263,26616509,29417117,26638374
36935634,26617602,29422719,26638383
36937364,26617820,29422865,26638387
36937752,26622032,29423092,26642653
36938238,26622037,29428854,26642744
36967186,26622046,29437650,26645319
36991216,26622801,29438777,26647630
36991420,26623078,29477505,26652894
36991464,26623190,29485839,26658868
37002233,26623410,29485895,26672089
37035004,26623534,29489484,26672108
37057219,26625394,29489872,26672629
37057412,26625445,29490054,26674786
37064409,26625461,29490397,26680887
37088297,26625493,29490424,26714296
37089684,26625625,29508530,26714864
37092941,26630322,29511412,26717778
37095100,26638374,29511861,26748270
37095110,26638383,29512083,26748290
37095505,26638387,29512165,26748435
37095782,26642653,29517283,26768999
37095799,26642744,29528223,26813264
37096161,26644118,29529295,26815609
37096545,26645319,29531715,26840640
37099782,26647630,29542688,26841930
37100807,26652894,29543694,26841963
37128579,26658868,29556192,26842427
37135396,26672089,29560167,26849664
37136050,26672108,29561024,26854823
37137746,26672629,29561332,26856222
37137755,26672739,29561922,26883786
37145772,26674786,29561955,26887326
37145791,26677376,29570094,26887558
37145958,26680887,29571641,26887717
37146161,26695204,29584846,26888059
37148877,26714296,29600913,26890084
37167348,26714864,29603889,26891983
37170087,26717778,29637047,26905174
37170171,26745884,29637970,26908431
37171803,26748270,29639005,26908682
37173756,26748290,29639032,26908709
37182348,26748435,29655444,26914415
37182539,26768999,29678496,26916293
37182612,26813264,29681372,26920405
37215644,26815609,29702359,26921376
37224010,26820463,29728907,26923134
37226537,26840640,29728979,26935243
37226550,26841930,29729607,26940237
37226775,26841963,29742508,26943443
37229037,26842427,29767343,26943490
37231194,26849664,29767537,26994868
37231206,26854823,29769423,27003219
37232105,26856222,29788961,27038873
37232953,26883786,29789374,27070270
37234748,26887326,29792256,27076707
37237811,26887558,29792683,27081626
37240909,26887717,29792752,27086664
37241613,26888059,29804947,27087409
37282510,26890084,29806785,27093117
37282524,26891983,29806995,27093140
37295866,26905174,29807930,27095589
37299215,26908431,29820993,27096623
37303127,26908682,29822224,27096626
37303336,26908709,29822281,27096638
37311921,26914415,29824845,27097608
37311963,26916293,29824936,27101201
37329391,26920405,29840593,27110574
37356120,26921376,29883376,27111169
37366980,26923134,29930113,27118877
37373004,26923716,29970958,27131536
37374026,26935243,29972395,27163450
37374317,26940237,29978931,27174017
37375118,26943443,30003011,27250415
37378003,26943490,30004712,27258358
37429188,26994868,30009162,27267682
37476775,27003219,30011663,27273415
37492861,27029459,30012721,27275557
37614028,27038873,30016476,27298906
37619664,27070270,30016770,27299096
37629368,27076707,30018102,27305356
37636083,27081626,30022172,27316032
37647437,27086519,30090837,27327463
37650688,27086664,30108663,27328821
37650881,27087409,30112286,27340664
37650932,27091853,30133642,27377838
37655992,27092952,30137076,27379550
37665513,27093117,30141537,27384563
37678336,27093140,30187145,27394992
37678427,27093331,30187900,27397395
37688896,27093348,30190407,27400905
37690567,27095081,30202108,27408809
37695892,27095589,30207129,27427254
37709246,27096623,30219849,27428102
37710082,27096626,30222900,27435500
37710086,27096638,30242237,27435689
37713108,27097608,30244606,27443962
37724034,27101201,30258002,27462082
37734452,27110574,30258011,27462723
37734465,27111169,30264528,27462742
37750840,27118877,30271288,27464282
37759310,27131536,30279934,27467133
37772501,27139067,30287296,27483979
37780598,27163450,30292490,27488032
37809777,27174017,30292670,27488033
37809887,27250415,30294009,27504294
37809982,27258358,30298439,27529015
37815947,27267682,30304618,27595108
37816061,27273415,30315454,27602315
37816755,27275557,30318695,27603965
37847668,27298906,30325712,27620951
37855679,27299096,30334722,27625829
37862803,27305356,30335398,27634266
37945127,27312682,30337122,27654734
37947136,27316032,30338727,27656156
37957925,27327463,30340570,27666234
37973969,27328821,30340922,27667043
37977619,27340664,30342014,27680061
37997416,27377838,30342172,27690147
38008256,27379550,30342598,27708053
38053387,27379836,30342748,27708064
38062674,27384563,30346634,27711078
38067528,27394992,30353352,27712966
38067645,27397395,30366151,27715211
38067961,27400905,30369513,27725604
38071777,27408809,30370190,27725617
38078689,27427254,30371547,27744224
38078845,27428102,30371740,27761433
38107840,27433575,30371792,27797460
38107961,27435500,30373912,27825703
38107965,27435689,30375469,27835282
38191886,27443962,30375565,27835363
38212220,27462082,30378351,27854945
38212234,27462723,30379686,27860031
38213943,27462742,30380106,27878716
38214250,27464282,30386742,27894331
38293978,27467133,30398730,27897992
38298367,27468755,30399495,27982484
38299094,27483979,30405190,27984147
38361449,27488032,30408873,27984600
38362984,27488033,30416560,27987561
38363041,27504294,30427126,27990632
38370224,27529015,30427209,28011775
38381300,27573668,30428768,28027390
38381304,27584790,30431178,28066768
38382385,27595108,30431338,28096744
38426693,27602315,30440326,28105592
38427131,27603965,30450248,28163132
38437261,27617487,30461386,28163607
38479544,27619364,30461461,28375905
38481101,27620951,30466413,28393399
38482753,27622538,30466852,28635632
38500946,27622545,30467176,28679331
38500950,27625829,30468271,28689072
38620398,27634266,30468623,28689269
38628956,27654067,30468705,28689281
38636265,27654080,30468805,28696651
38769957,27654734,30468830,28708866
38770964,27656156,30469826,28708979
38782370,27666234,30469857,28710186
38782696,27667043,30470484,28711965
38794091,27672324,30472115,28712068
38826647,27680061,30481720,28712124
38828243,27690147,30491366,28734312
38834702,27706498,30496091,28871105
38865130,27708053,30525546,28899910
38867108,27708064,30531988,28900943
38871307,27711078,30533253,28901377
38948494,27712966,30533918,28964309
38959410,27715211,30534093,29017797
38959712,27725604,30538829,29018013
38961576,27725617,30538900,29025450
38962032,27744224,30540240,29035271
38962775,27761313,30553833,29042339
38986074,27761433,30557308,29043213
38989658,27771709,30579526,29044704
38989804,27797460,30591874,29050623
38991280,27825703,30592531,29050987
38991553,27835282,30599369,29051123
39015860,27835363,30607574,29060745
39015976,27839892,30610873,29061594
39018161,27854945,30613833,29065802
39018219,27860031,30614569,29074127
39018235,27878716,30614662,29082772
39022608,27894331,30615570,29088360
39022731,27897992,30615623,29094160
39030742,27919280,30615895,29094509
39045091,27982484,30615919,29099091
39045198,27984147,30617432,29121690
39049375,27984600,30622790,29125083
39049549,27987561,30622830,29136983
39052706,27990632,30622897,29137148
39052745,28011775,30626285,29137222
39052870,28013784,30626603,29137287
39072767,28027390,30627934,29137511
39081118,28048756,30636933,29137584
39083569,28066768,30641504,29139873
39089121,28096744,30646365,29156167
39169891,28105592,30654175,29160066
39179392,28154018,30663263,29165838
39213004,28163132,30664042,29166865
39226053,28163607,30670419,29166905
39230019,28375905,30671595,29167335
39230370,28393399,30677472,29190070
39230414,28635632,30694595,29202433
39230818,28679331,30712237,29205215
39233324,28696651,30722396,29220276
39237617,28708866,30753505,29225488
39240581,28710186,30757116,29230813
39313771,28712124,30769006,29232107
39314239,28712241,30772683,29245750
39316976,28734312,30800498,29254469
39318485,28871105,30801804,29265535
39318903,28899910,30801819,29267055
39319135,28900943,30820067,29268434
39341085,28901377,30821358,29272015
39341089,28950879,30823206,29277888
39359948,28964309,30823236,29286712
39374592,29017797,30831945,29289722
39382414,29018013,30861937,29292643
39416981,29025450,30862121,29296498
39427010,29035271,30880928,29296507
39511656,29042339,30889693,29298000
39515139,29043213,30915188,29299939
39517552,29044704,30933069,29310254
39521510,29050623,30933895,29311966
39528438,29050987,30933967,29324419
39592272,29051123,30939737,29329904
39598100,29061594,30946607,29331877
39600877,29065802,30970689,29334013
39619488,29074127,30981585,29338707
39634472,29082772,31010299,29338808
39647807,29088360,31057278,29339321
39650072,29094160,31082008,29342557
39658423,29094509,31083448,29344739
39658943,29098636,31090914,29350264
39659245,29099091,31094743,29359899
39659299,29120049,31095309,29361101
39659891,29120383,31096496,29363199
39661268,29120464,31096531,29367462
39663702,29121690,31097474,29373710
39672046,29125083,31098880,29382463
39875610,29136983,31100851,29406603
39913506,29137148,31101068,29407119
39968411,29137222,31101124,29409418
39969357,29137287,31105802,29417094
40019136,29137511,31106746,29417117
40019705,29137584,31108143,29422865
40021776,29139873,31112980,29423092
40021816,29156167,31113051,29437650
40178166,29160066,31125864,29438777
40245976,29165838,31126078,29444313
40273621,29166865,31132946,29477505
40273644,29166905,31133477,29485839
40277995,29167335,31136582,29485895
40285784,29190070,31137981,29489484
40301373,29202433,31140147,29489872
40312675,29205215,31156716,29490054
40315616,29220276,31160773,29490397
40354129,29225488,31187021,29490424
40405869,29230813,31190262,29508530
40424147,29232107,31197616,29511412
40519714,29245750,31201792,29511861
40536324,29254469,31203700,29512083
40559560,29263836,31204474,29512165
40631815,29267055,31206201,29517283
40679228,29268434,31248978,29528223
40679539,29272015,31262295,29529295
40679691,29277888,31267856,29531715
40694550,29286712,31268046,29542688
40712451,29289722,31273281,29543694
40721365,29296498,31275258,29556192
40728482,29296507,31278338,29560167
40774059,29298000,31283124,29561024
40785582,29299939,31283463,29561332
40792570,29310254,31289472,29561922
40831082,29311966,31329648,29561955
40869221,29314265,31345081,29570094
41016487,29324419,31399880,29571641
41073997,29329904,31400376,29584846
41074309,29331877,31400911,29600913
41074999,29334013,31413380,29603889
41075062,29338707,31423156,29637047
41117090,29338808,31423226,29637970
41125713,29339321,31440709,29639005
41141230,29342557,31442099,29639032
41149607,29344739,31447581,29655444
41154950,29350264,31448307,29678496
41155035,29355041,31448387,29681372
41168704,29359899,31449163,29702359
41168957,29361101,31455399,29718344
41170724,29373710,31458384,29728907
41172476,29382463,31493580,29728979
41173605,29407119,31505446,29729607
41173883,29409418,31508184,29729631
41189789,29417094,31513592,29731378
41190316,29417117,31521429,29742160
41209631,29422865,31529087,29742508
41209635,29437650,31530739,29767343
41210026,29444313,31538427,29767537
41213855,29477505,31546784,29769423
41214020,29485839,31575272,29788961
41214168,29485895,31587113,29789374
41214238,29490054,31589790,29792256
41216961,29490397,31594563,29792683
41221022,29490424,31602626,29792752
41221250,29508530,31606308,29804410
41221314,29511412,31678069,29804947
41227347,29511861,31701789,29806090
41227992,29512083,31781222,29806785
41249753,29512165,31783864,29806995
41251121,29517283,31817096,29807930
41254695,29528223,31938243,29820993
41256341,29529295,31939608,29822224
41261701,29531715,31955118,29822281
41264641,29542688,31958910,29824845
41264960,29543694,31962601,29824936
41281210,29556192,31970704,29836913
41343366,29560167,32067096,29840593
41349351,29561024,32086334,29884461
41357107,29561332,32110919,29930113
41357565,29561922,32112470,29944367
41405791,29561955,32122143,29944421
41417882,29570094,32123761,29970958
41433790,29571641,32123849,29972395
41437112,29584846,32125216,29978931
41437523,29600913,32132156,30003011
41446199,29603889,32134269,30004712
41460133,29637047,32150959,30009162
41467419,29637970,32151025,30011663
41468212,29639005,32151099,30012721
41493359,29639032,32151639,30016476
41515521,29655444,32152811,30016770
41517409,29681372,32158873,30017682
41524971,29702359,32158998,30018102
41533171,29708920,32179730,30022172
41552292,29718344,32207027,30047003
41601049,29728907,32208512,30090837
41635949,29728979,32221075,30108663
41663764,29729607,32224112,30112286
41674789,29729631,32225632,30133642
41676908,29731378,32230921,30137076
41677130,29742160,32271586,30141537
41680377,29742508,32272021,30187145
41694065,29745256,32272540,30187900
41703684,29767343,32272616,30190407
41705811,29767537,32272739,30207129
41713840,29769423,32279144,30219849
41713913,29788961,32279262,30222900
41715892,29789374,32304264,30242237
41730297,29792683,32304303,30244606
41732093,29792752,32304311,30258002
41743050,29804410,32312704,30258011
41743074,29806090,32328101,30264528
41745636,29806785,32330860,30271288
41748368,29806995,32330871,30279934
41752463,29807930,32339963,30287296
41754142,29820993,32355928,30292490
41758128,29824845,32358399,30292670
41762200,29824936,32360114,30294009
41763068,29836913,32360757,30298439
41763069,29840593,32360983,30304618
41763225,29883376,32363038,30315454
41770482,29884461,32367510,30318695
41776076,29930113,32368401,30325712
41786567,29944149,32368894,30334722
41794305,29944367,32370940,30335398
41880738,29944421,32381945,30337122
41893496,29970958,32383980,30338613
41905708,29972395,32392041,30338727
41925247,29978931,32392089,30340570
41925567,29998634,32394985,30340922
41938949,30003011,32394994,30342014
41939966,30004712,32395016,30342172
41940233,30009162,32396455,30342598
41943512,30011663,32399654,30342748
41945304,30012721,32406616,30346634
41946761,30017682,32408326,30353352
41947087,30018102,32408669,30365951
41958385,30022172,32415965,30366151
41989348,30047003,32435553,30369260
41992822,30090837,32436083,30369513
41992837,30108663,32457603,30370190
41993768,30112286,32464805,30371547
41993810,30133642,32466395,30371740
41994089,30137076,32473508,30371792
41994205,30141537,32475378,30373912
41994221,30187145,32479203,30373917
41996807,30187900,32491011,30374168
41998608,30190407,32491163,30375469
42001022,30193140,32497918,30375565
42001038,30202108,32500126,30378351
42001465,30207129,32513879,30379686
42020052,30219849,32517791,30380106
42020299,30222900,32531863,30386742
42022106,30242237,32538288,30398730
42022181,30244606,32538893,30399495
42027106,30258002,32539234,30399538
42032723,30258011,32539347,30399542
42067362,30264528,32541754,30405190
42067685,30271288,32542102,30408873
42067810,30279934,32546366,30416560
42070505,30287296,32558328,30427126
42077599,30289375,32560521,30427209
42079699,30292490,32560609,30428768
42086498,30292670,32561397,30431178
42090719,30292996,32562478,30440326
42108675,30294009,32570338,30440405
42108914,30295642,32570509,30461090
42126611,30298439,32570607,30461386
42127407,30304618,32571148,30461461
42127803,30315454,32571390,30466159
42127941,30318695,32571431,30466413
42129151,30325712,32574676,30466852
42132844,30335398,32579673,30467176
42132851,30337122,32599685,30468271
42141117,30337307,32623070,30468295
42141186,30337925,32625661,30468623
42141208,30338613,32674361,30468705
42141217,30338727,32675437,30468805
42141231,30340570,32675446,30468830
42141261,30340922,32678520,30468910
42141587,30341012,32740951,30469826
42142019,30342014,32743244,30469857
42142093,30342172,32766037,30470484
42142219,30342598,32769266,30472115
42142896,30342748,32769478,30481720
42150313,30346634,32772576,30491366
42150456,30353352,32780464,30496091
42152116,30365951,32788952,30525546
42152889,30366151,32825130,30531988
42203641,30369260,32829037,30532493
42214093,30369513,32829965,30533918
42236827,30371547,32833699,30534093
42254657,30371740,32838212,30534171
42255961,30371792,32858296,30538829
42289531,30373912,32877651,30538900
42293364,30373917,32881564,30540240
42299999,30374168,32892647,30553833
42301443,30375469,32915470,30557308
42302424,30375565,32928407,30579526
42305978,30378351,32931181,30591874
42383693,30379686,32938507,30599369
42383746,30380106,32966642,30607574
42384325,30386742,32986988,30610873
42411864,30398730,33045768,30613131
42416035,30399495,33066655,30613833
42417747,30399900,33123468,30614255
42447094,30405190,33140335,30614569
42509171,30408873,33156888,30614662
42510832,30416560,33157743,30615570
42513137,30427126,33166697,30615623
42515251,30427209,33166901,30615895
42516023,30428768,33167631,30615919
42516130,30431178,33171477,30617432
42571264,30440326,33171541,30617562
42574236,30440405,33181823,30622790
42587628,30461090,33198790,30622830
42622617,30461386,33203636,30622897
42628404,30461461,33223985,30623248
42630290,30466159,33240559,30626285
42630786,30466413,33253836,30626314
42636864,30466852,33276908,30626603
42639922,30466959,33278555,30627934
42640239,30467176,33381661,30636933
42664844,30468271,33406271,30641504
42665000,30468295,33430580,30646365
42693049,30468705,33438754,30653946
42764650,30468805,33576731,30654175
42776261,30468830,33604189,30663263
42776302,30468910,33604244,30664042
42776351,30469826,33604296,30667952
42776483,30469857,33649272,30670419
42784048,30470484,33673161,30671595
42785169,30472115,33693274,30677472
42785797,30481720,33699955,30712237
42788129,30491366,33722389,30722396
42792303,30496091,33723696,30757116
42792605,30525546,33723912,30800498
42799141,30531988,33756471,30801804
42799290,30532493,33756912,30820067
42799665,30533918,33756932,30821358
42799691,30534093,33760620,30823206
42807131,30534171,33762453,30823236
42810581,30538829,33762493,30831945
42810944,30538900,33764145,30861937
42822457,30539087,33776955,30862121
42823830,30540240,33796438,30880928
42831680,30553833,33797078,30889693
42834134,30557308,33819443,30902140
42874871,30579526,33822811,30915188
42874873,30591874,33823026,30933069
42876079,30599369,33823519,30933895
42876786,30607574,33824496,30933967
42879244,30613131,33836963,30939737
42882156,30613833,33846847,30946607
42882214,30614255,33848830,30950354
42884644,30614569,33865655,30981585
42891284,30614662,33873606,31010299
42893467,30615570,33876926,31042595
42931573,30615623,33958965,31082008
42931575,30615895,33992114,31083448
42931581,30615919,33996024,31090914
42963124,30617432,34025931,31094743
42985644,30617562,34077156,31095309
43007018,30622790,34088324,31096496
43039662,30622830,34127888,31096531
43039806,30622897,34132681,31097474
43046593,30623248,34162751,31098880
43059426,30626285,34183382,31100851
43059525,30626314,34308739,31101068
43059659,30626603,34311585,31101124
43063840,30627934,34314262,31105802
43064453,30636933,34334295,31106746
43068232,30641504,34361196,31108143
43069523,30646365,34370515,31112980
43069934,30653946,34370521,31113051
43075380,30654175,34394649,31125864
43075577,30663263,34397040,31126078
43092638,30664042,34488259,31132946
43118880,30667952,34494219,31133477
43122102,30670419,34504240,31136582
43124099,30671595,34532838,31137981
43124252,30677472,34546525,31140147
43124257,30712237,34566241,31141356
43129170,30722396,34569269,31156716
43129311,30753505,34569494,31187021
43133023,30757116,34589080,31197616
43133308,30769006,34590408,31201792
43133511,30800498,34637257,31204474
43172506,30801804,34637271,31248978
43174062,30801819,34641814,31262295
43174653,30820067,34645884,31267856
43179610,30821358,34651363,31268046
43179768,30823206,34675193,31272264
43180898,30823236,34688064,31273281
43183316,30831945,34691220,31275258
43209018,30861937,34691333,31278338
43210137,30862121,34703277,31283124
43214201,30880928,34708617,31283463
43223194,30889693,34723188,31289472
43223398,30902140,34799902,31329648
43225592,30915188,34800688,31345081
43226238,30933069,34842495,31399880
43227347,30933895,34901320,31400376
43227389,30933967,34907688,31400911
43229219,30939737,34930453,31423156
43231640,30946607,34944568,31423226
43239201,30981585,34952415,31440500
43272345,31010299,34953379,31440709
43302055,31042595,34954238,31442099
43320318,31082008,34985299,31447581
43361685,31083448,35017946,31448307
43389029,31090914,35035018,31448387
43419529,31094743,35039228,31449163
43434928,31095309,35076280,31455399
43435076,31096496,35080697,31458384
43435103,31096531,35082493,31458860
43435136,31097474,35082695,31493580
43456177,31098880,35082865,31508184
43492348,31100851,35083541,31513592
43492359,31101068,35085783,31521429
43515286,31101124,35090763,31529087
43534945,31105802,35096028,31530739
43540339,31106746,35098961,31538427
43580516,31108143,35102872,31546784
43580795,31112980,35140387,31575272
43600408,31113051,35141479,31586255
43670893,31125864,35145764,31587113
43678303,31126078,35145778,31589790
43683558,31132946,35161516,31589797
43683572,31133477,35161715,31602399
43683765,31136582,35161851,31602626
43687562,31137981,35162025,31606308
43716965,31140147,35162045,31701789
43723995,31141356,35162064,31783864
43724962,31156716,35163586,31809127
43736234,31187021,35163752,31817096
43737547,31197616,35164265,31938243
43772101,31201792,35164325,31938309
43776762,31203700,35164337,31939608
43782092,31204474,35164393,31955118
43782223,31206201,35164552,31962601
43797746,31248978,35165677,31970704
43839053,31262295,35174823,32067096
43841522,31267856,35175504,32086334
43848226,31268046,35178170,32110919
43848422,31272264,35188587,32112470
43848741,31273281,35191793,32123761
43849201,31283124,35192996,32123849
43862123,31283463,35194713,32125216
43864292,31289472,35195042,32132156
43884514,31329648,35197521,32132639
43884532,31345081,35233789,32134269
43886396,31399880,35262232,32150959
43886427,31400376,35263627,32151025
43886623,31400911,35264882,32151099
43887676,31413380,35283958,32151639
43889189,31423156,35284102,32152434
43889787,31440500,35285900,32152438
43889885,31440709,35287245,32152811
43891182,31447581,35288066,32158873
43900374,31448307,35288540,32158998
43901685,31448387,35293422,32169384
43928796,31449163,35334092,32179730
43931132,31455399,35337715,32207027
43934394,31455467,35368585,32208512
43946106,31458384,35374475,32221075
43946236,31458860,35382968,32224112
43968714,31493580,35387420,32225632
43968914,31505446,35393270,32230921
43972159,31508184,35406668,32237518
43972324,31513592,35406851,32269769
43973449,31521429,35410623,32270100
43976189,31529087,35414059,32271586
43976310,31530739,35438683,32272021
43976752,31538427,35444198,32272540
43981562,31575272,35444403,32272616
43981563,31586255,35444653,32272739
43981677,31587113,35448758,32279144
43983942,31589790,35450175,32279262
43983958,31589795,35451295,32304264
43984153,31589797,35460636,32304303
43987737,31602626,35463514,32304311
43989001,31606308,35463618,32312704
43994486,31678069,35483878,32318925
43994688,31685943,35493624,32328101
43999509,31701789,35502271,32339963
43999571,31781222,35503337,32351934
44046901,31783864,35543322,32355928
44060605,31809127,35573396,32358399
44069424,31817096,35585935,32360114
44070670,31938243,35593209,32360757
44093988,31938309,35593221,32360983
44094016,31939608,35599103,32363038
44125558,31955118,35603891,32367510
44129494,31962601,35605115,32368401
44131347,31967978,35606373,32368894
44147556,31970704,35609961,32370940
44148113,32067096,35610685,32381945
44149485,32086334,35610998,32383980
44149642,32110919,35611028,32392041
44149665,32112470,35611829,32392089
44151233,32122143,35611840,32394985
44163765,32123761,35613184,32394994
44163962,32123849,35618215,32395016
44168522,32125216,35622395,32396455
44221916,32132156,35627393,32399654
44222482,32132639,35630344,32406616
44225302,32151639,35630411,32408326
44225886,32152434,35659359,32408669
44282525,32152438,35685241,32415965
44285732,32152811,35689990,32426630
44296660,32158873,35690480,32435553
44305166,32158998,35691145,32436083
44327391,32169384,35709109,32457603
44328988,32179730,35717754,32473508
44329310,32207027,35718000,32475378
44330318,32208512,35718007,32479203
44348031,32210803,35726470,32491011
44348320,32210901,35727036,32491163
44352764,32221075,35813045,32497918
44352765,32224112,36064026,32500126
44361423,32225632,36067278,32513879
44365644,32230921,36092842,32517791
44365751,32237518,36094234,32531863
44365917,32269520,36106081,32534483
44366140,32269769,36126477,32538288
44366509,32270100,36136274,32539234
44366882,32271204,36141452,32539347
44367101,32271586,36141845,32541754
44370743,32272021,36145026,32542102
44394996,32272540,36145677,32546366
44401934,32272616,36145777,32560521
44408591,32272739,36146146,32560609
44442195,32279144,36148968,32561397
44528412,32279262,36149089,32562478
44556081,32304264,36154734,32570338
44567144,32304303,36159424,32570509
44567303,32304311,36160775,32570607
44569233,32312704,36160916,32571148
44569440,32318925,36173255,32571390
44578130,32328101,36184917,32571431
44678189,32330860,36188665,32574676
44679858,32339963,36190890,32599685
44684094,32351934,36191656,32623070
44691028,32355928,36192251,32625661
44698163,32358399,36195228,32674361
44699184,32360114,36195593,32675437
44711380,32360983,36196952,32675446
44713223,32367510,36197151,32678520
44717700,32368401,36197192,32740951
44719604,32368894,36197594,32743244
44719617,32370940,36208428,32766037
44719877,32381945,36222981,32769266
44720364,32383980,36225663,32769478
44720570,32392041,36231209,32772576
44730895,32392089,36256843,32780464
44732166,32394985,36256885,32825130
44732408,32394994,36257697,32825389
44747573,32395016,36258099,32829037
44754930,32396455,36258966,32829965
44754953,32401488,36259215,32833699
44761728,32406616,36259467,32838212
44778671,32408326,36261386,32858296
44786327,32408669,36261428,32877651
44802129,32415965,36261550,32881564
44812463,32426630,36261582,32928407
44814786,32435553,36261743,32931181
44822343,32436083,36264462,32938507
44847891,32457603,36265015,32986770
44847900,32466395,36265284,32986771
44848121,32473508,36265490,33045768
44849050,32475378,36265520,33066655
44851916,32479203,36265600,33140335
44859556,32491011,36265796,33156888
44859580,32491163,36269721,33157743
44859604,32497918,36282407,33166697
44859647,32500126,36282430,33166901
44859700,32513879,36288046,33167631
44859757,32517791,36291866,33171477
44859847,32531863,36293980,33171541
44862615,32534483,36295561,33198790
44862770,32538288,36296173,33223985
44862814,32538893,36298908,33240559
44865843,32539234,36299077,33253836
44865844,32539347,36299127,33276908
44868721,32541754,36299201,33338009
44883113,32542102,36299382,33381661
44883440,32546366,36299896,33382239
44889925,32560521,36306254,33406271
44892960,32560609,36306846,33430580
44895953,32561397,36309484,33439531
44901992,32562478,36309607,33446651
44913773,32570338,36311906,33576731
44916751,32570509,36312039,33576744
44920627,32570607,36312293,33576745
44930261,32571148,36312438,33604189
44936796,32571214,36314138,33604244
44941331,32571390,36314474,33604296
44941449,32571431,36314496,33649272
44941513,32574676,36316342,33673161
44942715,32579673,36316427,33693274
44943593,32599685,36316765,33722389
44954783,32623070,36316975,33723696
44966282,32625661,36318044,33723912
44982960,32674361,36319984,33756912
44999021,32675437,36320164,33756932
44999211,32675446,36321994,33760620
45016985,32678520,36326445,33762453
45019966,32740951,36326489,33762493
45076715,32743244,36327652,33764145
45082239,32766037,36335367,33797078
45082243,32769266,36358029,33818621
45099381,32769478,36373761,33818622
45161308,32772576,36373778,33819443
45161363,32780464,36378859,33822811
45161370,32788952,36384743,33823026
45171699,32825130,36395571,33823519
45179105,32825389,36404460,33824496
45181229,32829037,36421372,33836963
45181350,32829965,36423984,33848830
45183541,32833699,36435940,33848863
45183621,32833844,36435982,33856424
45184278,32838212,36455160,33865655
45199840,32858296,36455956,33873606
45202952,32877651,36456210,33908703
45239562,32881564,36456643,33921635
45242654,32892647,36462430,33958965
45259340,32903542,36463443,34025931
45259387,32928407,36467658,34077156
45259609,32931181,36474283,34127888
45259839,32933405,36476703,34132681
45259963,32938507,36489112,34162751
45263328,32986770,36490727,34194170
45285864,32986771,36493883,34311585
45286180,32986988,36500973,34325145
45287094,33045768,36504224,34334295
45289121,33066655,36504759,34361196
45289304,33140335,36511051,34394649
45295713,33156888,36516677,34397040
45321978,33157743,36523400,34488259
45322160,33166697,36537621,34494219
45323616,33166901,36564970,34504240
45327703,33167631,36566306,34532838
45327815,33171477,36572393,34569269
45327926,33171541,36586233,34589080
45327961,33198790,36591067,34590408
45330464,33223985,36591275,34637257
45332489,33240559,36592071,34637271
45335169,33253836,36605529,34639034
45340272,33276908,36618346,34641814
45340553,33278555,36618650,34645884
45344343,33338009,36664217,34651363
45354370,33381661,36666165,34688064
45359645,33382239,36666401,34691220
45362107,33406271,36684693,34691333
45371489,33430580,36685352,34703277
45371511,33438754,36685650,34708617
45371575,33439530,36688310,34799902
45371719,33439531,36702846,34842495
